"SUID","AverageShortestPathLength","BetweennessCentrality","Chromosome Name","chromosome_name","ClosenessCentrality","ClusteringCoefficient","Column 1","Column 3","Drug(s)","Eccentricity","Entrez Gene Name","Exp False Discovery Rate (q-value)","Exp Log Ratio","Exp p-value","ID","IsSingleNode","Location","name","NeighborhoodConnectivity","Node Degree","NombreCromosoma","Notes","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","Symbol","TF","TopologicalCoefficient","Type(s)"
"39576","1.0","1.0","12",,"1.0","0.0","","","","1","TANK-binding kinase 1","1.0","0.361","1.0","29110","false","Cytoplasm","TBK1","1.0","2","12","","2","0","0","1.0","true","0","TBK1","2","",,"0.0","kinase"
"24715","1.0","0.0","15",,"1.0","0.0","","","","1","LEO1 homolog, Paf1/RNA polymerase II complex component","2.51E-5","0.694","5.14E-6","123169","false","Nucleus","LEO1","1.0","1","15","","1","0","0","1.0","true","0","LEO1","0","",,"0.0","other"
"20502","5.72394968","9.236E-5","15",,"0.17470454","0.42857143","","","","16","mitogen-activated protein kinase 6","1.0","0.338","1.0","5597","false","Cytoplasm","MAPK6","25.57142857","1","15","","7","0","0","0.78527501","true","0","MAPK6","32260","",,"0.23898531","kinase"
"39577","1.0","0.0","CHR_HG26_PATCH",,"1.0","0.0","","","","1","",,,,,"false","","LGALS7","1.0","1","CHR_HG26_PATCH","","1","0","0","1.0","true","0","LGALS7","0","",,"0.0",""
"39578","1.0","0.0","CHR_HG26_PATCH",,"1.0","0.0","","","","1","",,,,,"false","","LGALS7B","1.0","1","CHR_HG26_PATCH","","1","0","0","1.0","true","0","LGALS7B","0","",,"0.0",""
"39579","1.0","0.0","17",,"1.0","0.0","","","","1","lectin, galactoside-binding, soluble, 9B","0.0081","0.807","0.00199","284194","false","Cytoplasm","LGALS9B","1.0","1","17","","1","0","0","1.0","true","0","LGALS9B","0","",,"0.0","other"
"39580","1.0","0.0","17",,"1.0","0.0","","","","1","lectin, galactoside-binding, soluble, 9C","0.0311","0.756","0.00812","654346","false","Other","LGALS9C","1.0","1","17","","1","0","0","1.0","true","0","LGALS9C","0","",,"0.0","other"
"39581","1.25","0.0","17","17","0.8","1.0","","","","2","ligase III, DNA, ATP-dependent","1.28E-5","0.694","2.56E-6","3980","false","Nucleus","LIG3","3.66666667","3","17","","3","0","0","0.875","true","0","LIG3","0","",,"0.91666667","enzyme"
"39582","1.25","0.0","17",,"0.8","1.0","","","","2","zinc finger protein 830","1.0","0.091","1.0","91603","false","Nucleus","ZNF830","3.66666667","3","17","","3","0","0","0.875","true","0","ZNF830","0","",,"0.91666667","other"
"39583","1.0","0.16666667","17",,"1.0","0.66666667","","","","1","notchless homolog 1 (Drosophila)","1.0","-0.405","0.992","54475","false","Nucleus","NLE1","3.0","4","17","","4","0","0","1.0","true","0","NLE1","4","",,"0.75","enzyme"
"20459","7.67885117","0.0","17",,"0.13022781","0.0","","","","15","ring finger and FYVE-like domain containing E3 ubiquitin protein ligase","1.0","0.343","1.0","117584","false","Cytoplasm","RFFL","6.0","4","17","","1","0","0","0.69641586","true","0","RFFL","0","",,"0.0","enzyme"
"24089","1.0","0.0","19",,"1.0","0.0","","","","1","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6","1.0","-0.328","1.0","79168","false","Plasma Membrane","LILRA6","1.0","1","19","","1","0","0","1.0","true","0","LILRA6","0","",,"0.0","transmembrane receptor"
"24726","1.0","0.0","CHR_HSCHR19_4_CTG3_1",,"1.0","0.0","","","","1","leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3","1.0","-0.281","1.0","11025","false","Plasma Membrane","LILRB3","1.0","1","19","","1","0","0","1.0","true","0","LILRB3","0","",,"0.0","transmembrane receptor"
"23540","6.66935675","0.0","22","22","0.1499395","0.0","","","","13","LIM domain kinase 2","1.0","-0.115","1.0","3985","false","Cytoplasm","LIMK2","31.0","1","22","","1","0","0","0.74230197","true","0","LIMK2","0","",,"0.0","kinase"
"24729","7.59435082","0.0","19",,"0.13167682","0.0","","","","18","lin-37 DREAM MuvB core complex component","1.0","0.145","1.0","55957","false","Nucleus","LIN37","2.0","1","19","","1","0","0","0.70025678","true","0","LIN37","0","",,"0.0","other"
"24733","8.88416805","4.7472E-4","11",,"0.11255978","0.0","","","","18","long intergenic non-protein coding RNA 294","1.0","-0.139","1.0","283267","false","Other","LINC00294","1.5","1","11","","2","0","0","0.64162872","true","0","LINC00294","81246","",,"0.5","other"
"23683","7.88488013","9.4922E-4","11",,"0.12682501","0.0","","","","17","t-complex 11, testis-specific-like 1","1.0","0.011","1.0","55346","false","Cytoplasm","TCP11L1","5.5","1","11","","2","0","0","0.6870509","true","0","TCP11L1","162488","",,"0.5","other"
"39584","1.0","0.0","7",,"1.0","0.0","","","","1","long intergenic non-protein coding RNA 689","0.05","-0.784","0.0134","154822","false","Other","LINC00689","1.0","1","7","","1","0","0","1.0","true","0","LINC00689","0","",,"0.0","other"
"39585","1.0","0.0","7",,"1.0","0.0","","","","1","vasoactive intestinal peptide receptor 2","1.0","-0.257","0.996","7434","false","Plasma Membrane","VIPR2","1.0","1","7","","1","0","0","1.0","true","0","VIPR2","0","",,"0.0","G-protein coupled receptor"
"39586","2.82352941","1.4633E-4","18",,"0.35416667","0.66666667","","","","5","zinc finger protein 407","1.0","0.113","1.0","55628","false","Nucleus","ZNF407","10.66666667","3","18","","3","0","0","0.69607843","true","0","ZNF407","2","",,"0.44444444","other"
"39587","1.0","0.0","7",,"1.0","0.0","","","","1","",,,,,"false","","LINC01006","1.0","1","7","","1","0","0","1.0","true","0","LINC01006","0","",,"0.0",""
"24276","1.0","0.0","7",,"1.0","0.0","","","","1","ring finger protein 32","1.0","0.131","1.0","140545","false","Cytoplasm","RNF32","1.0","1","7","","1","0","0","1.0","true","0","RNF32","0","",,"0.0","other"
"39588","1.0","0.0","2",,"1.0","0.0","","","","1","long intergenic non-protein coding RNA 1124","0.0232","-0.981","0.00598","440925","false","Other","LINC01124","1.0","1","2","","1","0","0","1.0","true","0","LINC01124","0","",,"0.0","other"
"39589","1.0","0.0","2",,"1.0","0.0","","","","1","Sp5 transcription factor","0.0512","-0.894","0.0138","389058","false","Nucleus","SP5","1.0","1","2","","1","0","0","1.0","true","0","SP5","0","",,"0.0","other"
"39590","1.0","0.0","5","5","1.0","0.0","","","bumetanide, quinethazone","1","solute carrier family 12 (sodium/potassium/chloride transporter), member 2","1.0","-0.548","0.334","6558","false","Plasma Membrane","SLC12A2","1.0","1","5","","1","0","0","1.0","true","0","SLC12A2","0","",,"0.0","transporter"
"24737","6.09209589","0.0","5",,"0.16414712","0.0","","","","15","long intergenic non-protein coding RNA 1184","1.0","-0.074","1.0","644873","false","Other","LINC01184","12.0","1","5","","1","0","0","0.7685411","true","0","LINC01184","0","",,"0.0","other"
"39591","1.0","0.0","1",,"1.0","0.0","","","","1","leucine rich repeat and Ig domain containing 4","1.0","-0.039","1.0","339398","false","Other","LINGO4","1.0","1","1","","1","0","0","1.0","true","0","LINGO4","0","",,"0.0","other"
"25520","7.50320437","0.0","1","1","0.13327639","0.0","","","","16","RAR-related orphan receptor C","1.0","0.107","1.0","6097","false","Nucleus","RORC","4.0","1","1","","1","0","0","0.7043998","true","0","RORC","0","","1","0.0","ligand-dependent nuclear receptor"
"39592","1.0","0.0","12",,"1.0","0.0","","","","1","LLP homolog, long-term synaptic facilitation (Aplysia)","1.0","0.398","0.996","84298","false","Extracellular Space","LLPH","1.0","1","12","","1","0","0","1.0","true","0","LLPH","0","",,"0.0","other"
"39593","1.0","0.0","12",,"1.0","0.0","","","","1","transmembrane BAX inhibitor motif containing 4","1.0","0.293","1.0","51643","false","Nucleus","TMBIM4","1.0","1","12","","1","0","0","1.0","true","0","TMBIM4","0","",,"0.0","other"
"39594","2.51470588","0.0","18","18","0.39766082","1.0","","","","4","SEC11 homolog C, signal peptidase complex subunit","1.0","0.522","0.342","90701","false","Cytoplasm","SEC11C","23.33333333","3","18","","3","0","0","0.74754902","true","0","SEC11C","0","",,"0.64814815","peptidase"
"39595","1.8","0.4","7",,"0.55555556","0.0","","","","3","limb development membrane protein 1","1.39E-5","0.678","2.79E-6","64327","false","Plasma Membrane","LMBR1","2.0","2","7","","2","0","0","0.8","true","0","LMBR1","8","",,"0.5","transmembrane receptor"
"39596","2.6","0.0","7",,"0.38461538","0.0","","","","4","nucleolar protein with MIF4G domain 1","1.0","-0.074","1.0","64434","false","Nucleus","NOM1","2.0","1","7","","1","0","0","0.6","true","0","NOM1","0","",,"0.0","other"
"24740","3.20689655","0.0","22",,"0.31182796","1.0","","","","5","lipase maturation factor 2","1.0","-0.037","1.0","91289","false","Other","LMF2","4.0","2","22","","2","0","0","0.68472906","true","0","LMF2","0","",,"0.66666667","other"
"39597","3.20689655","0.0","22",,"0.31182796","1.0","","","","5","SCO2 cytochrome c oxidase assembly protein","1.0","0.247","1.0","9997","false","Cytoplasm","SCO2","4.0","2","22","","2","0","0","0.68472906","true","0","SCO2","0","",,"0.66666667","other"
"23175","5.95015428","7.2945E-4","3",,"0.16806287","0.0","","","","16","leishmanolysin-like (metallopeptidase M8 family)","5.34E-6","0.715","1.05E-6","89782","false","Plasma Membrane","LMLN","14.0","1","3","","4","0","0","0.77499299","true","0","LMLN","114892","",,"0.26530612","peptidase"
"39598","2.36585366","0.0","12",,"0.42268041","1.0","","","","4","lysophosphatidylcholine acyltransferase 3","1.0","0.214","1.0","10162","false","Plasma Membrane","LPCAT3","17.0","4","12","","4","0","0","0.72682927","true","0","LPCAT3","0","",,"0.68","enzyme"
"39599","1.0","0.0","7",,"1.0","0.0","","","","1","leucine-rich repeats and calponin homology (CH) domain containing 4","1.0","0.062","1.0","4034","false","Cytoplasm","LRCH4","1.0","1","7","","1","0","0","1.0","true","0","LRCH4","0","",,"0.0","transcription regulator"
"39600","1.0","0.0","7",,"1.0","0.0","","","","1","TSC22 domain family, member 4","1.0","-0.198","1.0","81628","false","Nucleus","TSC22D4","1.0","1","7","","1","0","0","1.0","true","0","TSC22D4","0","","1","0.0","transcription regulator"
"39601","1.0","0.0","4",,"1.0","0.0","","","","1","leucine-rich repeat, immunoglobulin-like and transmembrane domains 3","1.0","0.226","1.0","345193","false","Other","LRIT3","1.0","1","4","","1","0","0","1.0","true","0","LRIT3","0","",,"0.0","other"
"39602","1.0","0.0","4",,"1.0","0.0","","","","1","retinal pigment epithelium-derived rhodopsin homolog","1.0","0.422","0.813","10692","false","Plasma Membrane","RRH","1.0","1","4","","1","0","0","1.0","true","0","RRH","0","",,"0.0","G-protein coupled receptor"
"39603","4.1875","0.0","3",,"0.23880597","0.0","","","","8","leucine rich repeat containing 58","1.0","0.148","1.0","116064","false","Other","LRRC58","6.0","1","3","","1","0","0","0.71022727","true","0","LRRC58","0","",,"0.0","other"
"39604","3.20512821","0.0","3",,"0.312","0.0","","","","5","large 60S subunit nuclear export GTPase 1","1.0","0.503","0.469","55341","false","Cytoplasm","LSG1","12.0","1","3","","1","0","0","0.68498168","true","0","LSG1","0","",,"0.0","enzyme"
"39605","3.72727273","0.0","19",,"0.26829268","0.0","","","","6","LSM14A mRNA processing body assembly factor","1.0","0.245","1.0","26065","false","Cytoplasm","LSM14A","3.0","1","19","","1","0","0","0.54545455","true","0","LSM14A","0","",,"0.0","other"
"39606","5.08888889","0.04444444","19",,"0.19650655","0.0","","","","8","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated","1.0","0.371","1.0","51690","false","Nucleus","LSM7","2.0","2","19","","2","0","0","0.54567901","true","0","LSM7","112","",,"0.5","other"
"20542","6.50130548","2.2789E-4","19",,"0.15381526","0.0","","","","15","signal peptide peptidase like 2B","1.0","-0.056","1.0","56928","false","Plasma Membrane","SPPL2B","10.0","1","19","","2","0","0","0.74994066","true","0","SPPL2B","30948","",,"0.5","peptidase"
"24783","6.20634921","0.0","14",,"0.16112532","0.0","","","etalocib","10","leukotriene B4 receptor","1.0","-0.206","1.0","1241","false","Plasma Membrane","LTB4R","2.0","1","14","","1","0","0","0.47936508","true","0","LTB4R","0","",,"0.0","G-protein coupled receptor"
"39607","2.36585366","0.0","12",,"0.42268041","1.0","","","","4","lymphotoxin beta receptor (TNFR superfamily, member 3)","1.0","0.166","1.0","4055","false","Plasma Membrane","LTBR","23.0","2","12","","2","0","0","0.72682927","true","0","LTBR","0","",,"0.85185185","transmembrane receptor"
"23345","5.79871825","3.8455E-4","6",,"0.1724519","0.0","","","","15","LTV1 ribosome biogenesis factor","1.0","0.045","1.0","84946","false","Other","LTV1","7.33333333","4","6","","3","0","0","0.78187644","true","0","LTV1","56104","",,"0.33333333","other"
"23673","6.66176122","9.3238E-4","6",,"0.15011045","0.0","","","","15","splicing factor 3b, subunit 5, 10kDa","1.0","0.09","1.0","83443","false","Nucleus","SF3B5","6.33333333","3","6","","3","0","0","0.74264722","true","0","SF3B5","158706","",,"0.35555556","other"
"25254","6.70567292","0.0","6",,"0.14912746","0.0","","","","16","peroxisomal biogenesis factor 3","1.0","-0.074","1.0","8504","false","Cytoplasm","PEX3","5.0","4","6","","1","0","0","0.74065123","true","0","PEX3","0","",,"0.0","other"
"39608","3.14285714","0.0","6",,"0.31818182","0.0","","","","4","zinc finger, C2HC-type containing 1B","1.0","0.08","1.0","153918","false","Other","ZC2HC1B","4.0","1","6","","1","0","0","0.46428571","true","0","ZC2HC1B","0","",,"0.0","other"
"39609","1.0","0.0","6",,"1.0","0.0","","","","1","LY86 antisense RNA 1","1.0","0.454","0.869","285780","false","Other","LY86-AS1","1.0","1","6","","1","0","0","1.0","true","0","LY86-AS1","0","",,"0.0","other"
"25060","6.06764776","0.0","15",,"0.16480851","0.0","","","","15","small nuclear RNA activating complex, polypeptide 5, 19kDa","1.0","0.005","1.0","10302","false","Nucleus","SNAPC5","18.0","1","15","","1","0","0","0.76965237","true","0","SNAPC5","0","","1","0.0","transcription regulator"
"39610","1.0","0.0","2",,"1.0","0.0","","","","1","LY6/PLAUR domain containing 6","0.97","-0.565","0.321","130574","false","Extracellular Space","LYPD6","1.0","1","2","","1","0","0","1.0","true","0","LYPD6","0","",,"0.0","other"
"39611","1.0","0.0","2",,"1.0","0.0","","","","1","LY6/PLAUR domain containing 6B","9.96E-5","1.034","2.11E-5","130576","false","Other","LYPD6B","1.0","1","2","","1","0","0","1.0","true","0","LYPD6B","0","",,"0.0","other"
"24262","6.61096606","0.0","8",,"0.15126382","0.0","","","","14","lysophospholipase I","9.05E-14","0.911","1.25E-14","10434","false","Cytoplasm","LYPLA1","8.0","2","8","","1","0","0","0.74495609","true","0","LYPLA1","0","",,"0.0","enzyme"
"39612","1.44444444","0.46296296","6",,"0.69230769","0.2","","","","3","arginyl-tRNA synthetase 2, mitochondrial","1.0","0.067","1.0","57038","false","Cytoplasm","RARS2","2.83333333","6","6","","6","0","0","0.88888889","true","0","RARS2","56","",,"0.41666667","enzyme"
"39613","1.0","0.0","15",,"1.0","0.0","","","","1","LysM, putative peptidoglycan-binding, domain containing 2","1.0","-0.183","1.0","256586","false","Other","LYSMD2","1.0","1","15","","1","0","0","1.0","true","0","LYSMD2","0","",,"0.0","other"
"39614","1.0","0.0","15",,"1.0","0.0","","","","1","tropomodulin 2 (neuronal)","1.99E-28","-1.236","1.69E-29","29767","false","Cytoplasm","TMOD2","1.0","1","15","","1","0","0","1.0","true","0","TMOD2","0","",,"0.0","other"
"39615","1.0","0.0","15",,"1.0","0.0","","","","1","LysM, putative peptidoglycan-binding, domain containing 4","6.74E-17","-0.878","8.33E-18","145748","false","Other","LYSMD4","1.0","1","15","","1","0","0","1.0","true","0","LYSMD4","0","",,"0.0","other"
"39616","1.0","0.0","15",,"1.0","0.0","","","","1","myocyte enhancer factor 2A","1.0","-0.313","1.0","4205","false","Nucleus","MEF2A","1.0","1","15","","1","0","0","1.0","true","0","MEF2A","0","","1","0.0","transcription regulator"
"24799","3.58928571","0.00102453","22",,"0.27860697","0.0","","","","7","leucine-zipper-like transcription regulator 1","1.0","-0.315","1.0","8216","false","Cytoplasm","LZTR1","8.5","2","22","","2","0","0","0.71230159","true","0","LZTR1","14","","1","0.57692308","transcription regulator"
"39617","4.70930233","0.0","10",,"0.21234568","0.0","","","","9","leucine zipper, putative tumor suppressor 2","1.0","-0.264","1.0","84445","false","Cytoplasm","LZTS2","19.0","1","10","","1","0","0","0.71466905","true","0","LZTS2","0","",,"0.0","other"
"39618","1.5","0.0","4","4","0.66666667","0.0","","","CFI-400945","2","polo-like kinase 4","6.4E-115","1.495","1.07E-116","10733","false","Cytoplasm","PLK4","2.0","1","4","","1","0","0","0.75","true","0","PLK4","0","",,"0.0","kinase"
"20788","5.06764776","0.01217064","6",,"0.19733021","0.14718615","","","","15","tubulin folding cofactor C","1.0","0.188","1.0","6903","false","Cytoplasm","TBCC","16.09090909","4","6","","22","0","0","0.81510692","true","0","TBCC","2166002","",,"0.09617517","enzyme"
"39619","2.35294118","0.0","8",,"0.425","0.0","","","cetuximab/irinotecan, capecitabine/irinotecan, irinotecan/vincristine, aflibercept/irinotecan, gemcitabine/irinotecan, irinotecan","4","topoisomerase (DNA) I, mitochondrial","1.0","0.294","1.0","116447","false","Cytoplasm","TOP1MT","33.0","1","8","","1","0","0","0.66176471","true","0","TOP1MT","0","",,"0.0","enzyme"
"39620","3.93670886","0.0","17",,"0.25401929","0.0","","","","7","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G","0.0914","-0.569","0.0254","4097","false","Nucleus","MAFG","22.0","1","17","","1","0","0","0.63291139","true","0","MAFG","0","","1","0.0","transcription regulator"
"39621","1.0","0.0","7","7","1.0","0.0","","","","1","transmembrane protein 184A","1.0","0.159","1.0","202915","false","Cytoplasm","TMEM184A","1.0","1","7","","1","0","0","1.0","true","0","TMEM184A","0","",,"0.0","other"
"23326","5.67339188","4.7472E-4","7",,"0.1762614","0.33333333","","","","15","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog K","0.0068","-0.605","0.00166","7975","false","Nucleus","MAFK","24.0","1","7","","3","0","0","0.7875731","true","0","MAFK","64138","","1","0.37566138","transcription regulator"
"24804","1.0","0.0","X","0","1.0","0.0","","","","1","",,,,,"false","","MAGED4","1.0","1","X","","1","0","0","1.0","true","0","MAGED4","0","",,"0.0",""
"24806","1.0","0.0","X","0","1.0","0.0","","","","1","",,,,,"false","","MAGED4B","1.0","1","X","","1","0","0","1.0","true","0","MAGED4B","0","",,"0.0",""
